fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
46,55,2954,78164,64.21739130434783,1421.1636363636364,91.2690559812587,1010.2186372016188,439,2960,40,40,24.27513296339247,23.212310645315384,38.736058011950895,36.27909188587586,0.000162124633789,7.700920104980469e-05,115.59258699417114,116.26773500442503,5.065217391304348,5.654545454545454,0,0,3,3,0,benign,3532
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.649181,0.426023,1.05084,0.872736,0.000236,3e-06,2.701936,2.628126,8.090909091,8.060606061,0,0,16,15,1,SSH,3532
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.489609,0.321304,0.79628,0.656668,0.000318,5.6e-05,2.190356,2.123388,8.090909091,8.060606061,0,0,16,15,1,SSH,637
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.559077,0.366894,0.910632,0.751256,0.000536,3e-06,2.300959,2.228185,8.090909091,8.060606061,0,0,16,15,1,SSH,637
24,33,3248,4469,135.3333333,135.4242424,134.2167833,217.1944737,692,1028,52,52,0.523777,0.376464,0.897662,0.767842,0.000229,3e-06,2.203565,2.159031,8.083333333,8.060606061,0,0,16,15,1,SSH,618
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.586773,0.385069,0.954809,0.787993,0.000273,3e-06,2.632251,2.571418,8.090909091,8.060606061,0,0,16,15,1,SSH,618
26,27,2290,21022,88.07692307692308,778.5925925925926,108.21383389453426,689.6377119830194,557,1470,40,40,100.2203713798523,41.12729561328888,80.43231320303329,66.81281956261957,6.198883056640625e-05,9.5367431640625e-07,180.33800196647644,180.2775218486786,5.115384615384615,5.111111111111111,0,0,11,15,0,benign,3595
24,33,3264,4469,136.0,135.4242424,134.3221307,217.1944737,692,1028,52,52,0.518063,0.372355,0.886565,0.753541,0.000464,3e-06,2.464118,2.389905,8.083333333,8.060606061,0,0,16,15,1,SSH,3595
11,17,685,1056,62.27272727,62.11764706,6.987000917,15.67594635,69,86,52,40,0.906114,0.56632,1.462926,1.198488,3e-06,0.0,3.208094,3.164617,8.181818182,7.764705882,0,2,7,7,1,FTP,4150
20,32,3056,4417,152.8,138.03125,141.627235,220.1445983,692,1028,52,52,0.642302,0.393667,0.97586,0.7927,0.000344,4e-06,2.464575,2.404156,8.1,8.0625,0,0,16,15,1,SSH,4150
11,17,704,1056,64.0,62.11764706,8.977750275,15.67594635,75,86,52,40,0.908136,0.567583,1.467801,1.203173,4e-06,3e-06,3.35305,3.31068,8.181818182,7.764705882,0,2,7,7,1,FTP,4054
22,34,3160,4521,143.6363636,132.9705882,137.9408243,214.3563283,692,1028,52,52,0.610172,0.388291,0.978157,0.806313,1e-06,3e-06,2.401942,2.355235,8.090909091,8.058823529,0,0,16,15,1,SSH,4054
2,0,180,0,90.0,0.0,0.0,0.0,90,0,90,0,2.1457672119140625e-06,0.0,0.0,0.0,2.1457672119140625e-06,0.0,2.1457672119140625e-06,0.0,0.0,0.0,0,0,0,0,0,benign,3081
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.649181,0.426023,1.05084,0.872736,0.000236,3e-06,2.701936,2.628126,8.090909091,8.060606061,0,0,16,15,1,SSH,3081
100,68,12895,134702,128.95,1980.911765,145.5231854,2549.552057,577,11647,40,52,37.999333,24.84154,222.364769,92.159089,0.0,0.0,2094.509601,717.302606,8.2,8.352941176,15,0,22,12,1,slowloris,5956
24,33,3264,4469,136.0,135.4242424,134.3221307,217.1944737,692,1028,52,52,0.583365,0.419292,1.004586,0.860437,0.000366,3e-06,2.610096,2.568059,8.083333333,8.060606061,0,0,16,15,1,SSH,5956
26,33,3368,4469,129.5384615,135.4242424,130.8437941,217.1944737,692,1028,52,52,0.423115,0.330557,0.779021,0.6806,0.000236,4e-06,2.606343,2.552372,8.076923077,8.060606061,0,0,16,15,1,SSH,2905
24,33,3264,4469,136.0,135.4242424,134.3221307,217.1944737,692,1028,52,52,0.583365,0.419292,1.004586,0.860437,0.000366,3e-06,2.610096,2.568059,8.083333333,8.060606061,0,0,16,15,1,SSH,2905
95,71,9943,142928,104.6631579,2013.070423,125.219179,2216.776484,459,8740,40,52,42.48084,14.576107,306.610697,34.268962,0.0,3e-06,2969.859721,116.079948,8.231578947,8.338028169,16,0,14,12,1,slowloris,5683
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.559077,0.366894,0.910632,0.751256,0.000536,3e-06,2.300959,2.228185,8.090909091,8.060606061,0,0,16,15,1,SSH,5683
94,75,9127,143173,97.09574468,1908.973333,122.6669649,2445.2839,513,8740,40,52,22.04811,27.708572,117.115306,130.872354,0.0,1.3e-05,1104.268228,1104.280589,7.744680851,8.32,23,0,12,12,1,hulk,5027
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.555113,0.364293,0.896666,0.745845,0.000315,3e-06,2.237704,2.183934,8.090909091,8.060606061,0,0,16,15,1,SSH,5027
8,10,6019,774,752.375,77.4,877.7497100947562,66.98789277009524,2292,233,40,40,2.4247752938951765,1.988016684850057,2.929544921015488,2.724765262472149,0.0002679824829101,4.0531158447265625e-06,5.69882607460022,5.698802947998047,5.375,5.6,0,1,4,3,0,benign,3324
20,33,3056,4469,152.8,135.4242424,141.627235,217.1944737,692,1028,52,52,0.754033,0.447708,1.127413,0.908761,0.000677,3e-06,2.530214,2.488222,8.1,8.060606061,0,0,16,15,1,SSH,3324
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.629072,0.412827,1.019136,0.849343,0.000233,4e-06,2.71633,2.670218,8.090909091,8.060606061,0,0,16,15,1,SSH,1887
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.54958,0.360661,0.888177,0.735453,0.000632,3e-06,2.299964,2.25603,8.090909091,8.060606061,0,0,16,15,1,SSH,1887
96,69,10507,142861,109.4479167,2070.449275,126.2127585,2630.929798,432,10188,40,52,21.479104,29.931099,114.383053,134.56089,0.0,1.5e-05,1089.285916,1089.299939,7.916666667,8.347826087,20,0,17,12,1,hulk,4501
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.587937,0.404205,0.985429,0.831719,0.000438,3e-06,2.65772,2.602555,8.086956522,8.060606061,0,0,16,15,1,SSH,4501
106,81,12256,143452,115.6226415,1771.012346,126.2291531,2123.718004,465,8740,40,40,38.446767,50.448813,284.68417,325.752923,0.0,1.4e-05,2913.024424,2913.024441,7.896226415,8.308641975,21,1,23,12,1,slowloris,5948
24,35,3328,4585,138.6666667,131.0,133.2126991,211.5020512,692,1028,52,52,0.613155,0.414779,0.99552,0.835562,4e-06,3e-06,2.432962,2.378012,8.083333333,8.142857143,0,0,17,15,1,SSH,5948
22,34,3160,4521,143.6363636,132.9705882,137.9408243,214.3563283,692,1028,52,52,0.610172,0.388291,0.978157,0.806313,1e-06,3e-06,2.401942,2.355235,8.090909091,8.058823529,0,0,16,15,1,SSH,1839
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.575775,0.377851,0.932348,0.772438,0.000273,3e-06,2.300912,2.25363,8.090909091,8.060606061,0,0,16,15,1,SSH,1839
11,17,701,1056,63.72727273,62.11764706,8.695871539,15.67594635,76,86,52,40,0.915996,0.572497,1.489594,1.219961,2e-06,3e-06,3.495077,3.452815,8.181818182,7.764705882,0,2,7,7,1,FTP,4376
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.618542,0.405918,0.992644,0.820205,0.000479,3e-06,2.60178,2.543369,8.090909091,8.060606061,0,0,16,15,1,SSH,4376
11,17,696,1056,63.27272727,62.11764706,8.223027534,15.67594635,75,86,52,40,0.872764,0.545476,1.433543,1.17204,2e-06,4e-06,3.553707,3.512675,8.181818182,7.764705882,0,2,7,7,1,FTP,4001
24,33,3264,4469,136.0,135.4242424,134.3221307,217.1944737,692,1028,52,52,0.518063,0.372355,0.886565,0.753541,0.000464,3e-06,2.464118,2.389905,8.083333333,8.060606061,0,0,16,15,1,SSH,4001
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.574318,0.376896,0.927485,0.767955,0.000352,2e-05,2.51317,2.46326,8.090909091,8.060606061,0,0,16,15,1,SSH,2375
24,33,3264,4469,136.0,135.4242424,134.3221307,217.1944737,692,1028,52,52,0.549422,0.394896,0.951627,0.812775,0.000316,3e-06,2.501216,2.428302,8.083333333,8.060606061,0,0,16,15,1,SSH,2375
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.559077,0.366894,0.910632,0.751256,0.000536,3e-06,2.300959,2.228185,8.090909091,8.060606061,0,0,16,15,1,SSH,234
20,32,3056,4417,152.8,138.03125,141.627235,220.1445983,692,1028,52,52,0.651097,0.399058,0.987322,0.79976,0.000341,3e-06,2.59755,2.518088,8.1,8.0625,0,0,16,15,1,SSH,234
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.588698,0.386333,0.958915,0.793618,0.00026,3e-06,2.480657,2.421836,8.090909091,8.060606061,0,0,16,15,1,SSH,2747
