fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
11,17,698,1056,63.45454545,62.11764706,8.489565788,15.67594635,76,86,52,40,0.944131,0.590077,1.521906,1.248916,3e-06,3e-06,3.333708,3.29053,8.181818182,7.764705882,0,2,7,7,1,FTP,3829
22,33,3176,4469,144.3636364,135.4242424,138.0953933,217.1944737,692,1028,52,52,0.6103,0.400507,0.992718,0.823101,0.000323,3e-06,2.710434,2.652197,8.090909091,8.060606061,0,0,16,15,1,SSH,3829
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.580675,0.381067,0.930341,0.771712,0.000358,4e-06,2.301153,2.252352,8.090909091,8.060606061,0,0,16,15,1,SSH,1592
21,34,3108,4521,148.0,132.9705882,139.7826885,214.3563283,692,1028,52,52,0.583563,0.353673,0.913468,0.734306,0.000444,4.4e-05,2.210018,2.1489,8.095238095,8.058823529,0,0,16,15,1,SSH,1592
7,7,891,475,127.28571428571428,67.85714285714286,190.4658449571421,55.94172137569768,557,192,40,40,1.780190626780192,2.647158145904541,2.688009108132128,2.8644697980696177,4.792213439941406e-05,3.0994415283203125e-06,5.3234570026397705,5.323448896408081,5.428571428571429,5.428571428571429,1,0,3,2,0,benign,3471
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.58738,0.385468,0.952825,0.790692,0.000327,3e-06,2.497415,2.44032,8.090909091,8.060606061,0,0,16,15,1,SSH,3471
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.561093,0.368214,0.923459,0.767192,0.000462,3e-06,2.716574,2.672272,8.090909091,8.060606061,0,0,16,15,1,SSH,227
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.542115,0.355761,0.871362,0.72401,0.000497,3e-06,2.132057,2.079542,8.090909091,8.060606061,0,0,16,15,1,SSH,227
22,33,3176,4469,144.3636364,135.4242424,138.0953933,217.1944737,692,1028,52,52,0.561124,0.368236,0.92417,0.765456,0.000376,3e-06,2.522507,2.475139,8.090909091,8.060606061,0,0,16,15,1,SSH,1976
22,33,3144,4469,142.9090909,135.4242424,137.8705083,217.1944737,692,1028,52,52,0.557396,0.365789,0.919201,0.756903,0.000501,3e-06,2.51104,2.444158,8.090909091,8.060606061,0,0,16,15,1,SSH,1976
97,80,12718,143433,131.1134021,1792.9125,170.5555797,1819.510883,658,7292,40,52,21.261514,25.479414,111.670429,122.800432,1e-06,4e-06,1067.711664,1067.721705,7.742268041,8.3,23,0,19,12,1,hulk,4635
22,33,3176,4469,144.3636364,135.4242424,138.0953933,217.1944737,692,1028,52,52,0.598356,0.392669,0.965172,0.802131,0.000511,4e-06,2.50277,2.452228,8.090909091,8.060606061,0,0,16,15,1,SSH,4635
22,32,3160,4417,143.6363636,138.03125,137.9408243,220.1445983,692,1028,52,52,0.67045,0.454172,1.078237,0.907006,0.000315,4.8e-05,2.665216,2.603936,8.090909091,8.0625,0,0,16,15,1,SSH,1051
25,33,3316,4469,132.64,135.4242424,132.5628404,217.1944737,692,1028,52,52,0.503095,0.37732,0.879188,0.762723,0.00053,1.8e-05,2.401306,2.336218,8.08,8.060606061,0,0,16,15,1,SSH,1051
11,17,695,1056,63.18181818,62.11764706,8.010220744,15.67594635,74,86,52,40,0.875007,0.546881,1.424081,1.165189,3e-06,3e-06,3.451716,3.408624,8.181818182,7.764705882,0,2,7,7,1,FTP,4485
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.559531,0.36719,0.922318,0.765006,0.000273,3e-06,2.716496,2.672157,8.090909091,8.060606061,0,0,16,15,1,SSH,4485
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.575775,0.377851,0.932348,0.772438,0.000273,3e-06,2.300912,2.25363,8.090909091,8.060606061,0,0,16,15,1,SSH,2271
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.618542,0.405918,0.992644,0.820205,0.000479,3e-06,2.60178,2.543369,8.090909091,8.060606061,0,0,16,15,1,SSH,2271
101,73,9291,143069,91.99009901,1959.849315,109.2146964,2472.639417,420,10236,40,52,30.907181,24.601086,148.683834,101.270823,0.0,1e-06,1232.118754,822.967416,8.059405941,8.328767123,20,0,12,12,1,hulk,4895
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.514835,0.33786,0.834932,0.689099,0.000346,3.9e-05,2.095544,2.019779,8.090909091,8.060606061,0,0,16,15,1,SSH,4895
20,32,3056,4417,152.8,138.03125,141.627235,220.1445983,692,1028,52,52,0.570494,0.349655,0.864555,0.704231,0.000273,4e-06,2.064451,2.018511,8.1,8.0625,0,0,16,15,1,SSH,2589
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.559531,0.36719,0.922318,0.765006,0.000273,3e-06,2.716496,2.672157,8.090909091,8.060606061,0,0,16,15,1,SSH,2589
22,32,3160,4417,143.6363636,138.03125,137.9408243,220.1445983,692,1028,52,52,0.636764,0.431354,1.023826,0.861657,0.000449,3e-06,2.523113,2.480591,8.090909091,8.0625,0,0,16,15,1,SSH,1636
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.58738,0.385468,0.952825,0.790692,0.000327,3e-06,2.497415,2.44032,8.090909091,8.060606061,0,0,16,15,1,SSH,1636
120,90,12617,144407,105.1416667,1604.522222,121.9746699,2291.512185,422,8740,40,52,36.043912,48.193524,185.330379,213.230367,0.0,1e-06,1992.784722,1992.78849,7.658333333,8.288888889,29,0,31,13,1,slowloris,5404
25,33,3316,4469,132.64,135.4242424,132.5628404,217.1944737,692,1028,52,52,0.503095,0.37732,0.879188,0.762723,0.00053,1.8e-05,2.401306,2.336218,8.08,8.060606061,0,0,16,15,1,SSH,5404
