fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
97,76,9525,135118,98.19587629,1777.868421,122.0833594,2288.941586,605,11647,40,52,39.71859,22.086903,231.620988,88.091291,0.0,3e-06,2153.424999,725.206449,7.845360825,8.315789474,22,0,13,12,1,slowloris,832
91,70,9473,142913,104.0989011,2041.614286,121.2033237,2261.341056,461,7292,40,52,44.113336,23.597431,256.193437,86.570812,1e-06,2e-06,2338.933344,678.440881,8.230769231,8.342857143,15,0,14,12,1,slowloris,832
97,73,9087,143069,93.68041237,1959.849315,113.4905967,2588.704549,472,11684,40,52,41.646146,22.498918,251.455178,83.579765,1e-06,5e-06,2375.066125,666.746543,7.907216495,8.328767123,20,0,12,12,1,slowloris,2654
94,72,10275,143017,109.3085106,1986.347222,141.3456852,2616.364444,594,10199,40,52,40.985572,23.341098,235.055358,90.40776,0.0,1e-06,2151.400982,725.200784,7.936170213,8.333333333,20,0,14,12,1,slowloris,2654
94,72,10275,143017,109.3085106,1986.347222,141.3456852,2616.364444,594,10199,40,52,40.985572,23.341098,235.055358,90.40776,0.0,1e-06,2151.400982,725.200784,7.936170213,8.333333333,20,0,14,12,1,slowloris,549
109,75,13007,143177,119.3302752,1909.026667,130.7396377,2373.515274,459,8740,40,40,35.337534,51.532572,209.641429,252.21673,0.0,9e-06,2055.770151,2055.770148,8.082568807,8.333333333,17,1,24,12,1,slowloris,549
94,69,10260,134754,109.1489362,1952.956522,131.6512955,2324.975436,560,8751,40,52,43.07292,23.77792,256.414016,85.714317,0.0,1.4e-05,2385.841838,665.541395,8.138297872,8.347826087,16,0,15,12,1,slowloris,2376
104,77,12247,143244,117.7596154,1860.311688,128.1805837,2418.865862,469,10188,40,40,41.134365,55.734644,305.62494,355.311638,0.0,2e-06,3098.52378,3098.523693,7.980769231,8.324675325,20,1,23,12,1,slowloris,2376
97,73,9087,143069,93.68041237,1959.849315,113.4905967,2588.704549,472,11684,40,52,41.646146,22.498918,251.455178,83.579765,1e-06,5e-06,2375.066125,666.746543,7.907216495,8.328767123,20,0,12,12,1,slowloris,856
114,75,12731,143140,111.6754386,1908.533333,117.1800291,2350.365741,422,10188,40,40,32.99613,50.345307,245.360192,302.523839,0.0,2e-06,2601.423502,2601.423436,8.122807018,8.333333333,16,1,24,12,1,slowloris,856
93,83,9446,143589,101.5698925,1729.987952,130.0275387,2016.030497,607,8740,40,52,22.687422,25.453688,121.993542,129.191898,0.0,1.2e-05,1147.270797,1147.278463,7.623655914,8.289156627,26,0,13,12,1,hulk,5123
97,76,9626,143188,99.2371134,1884.052632,123.5161741,2209.218926,448,8740,40,52,44.73012,13.790361,332.642738,33.536114,0.0,2e-06,3256.809139,100.864274,7.793814433,8.315789474,25,0,13,12,1,slowloris,5123
94,77,9906,143277,105.3829787,1860.74026,130.1574817,2141.874219,474,8740,40,52,21.942985,26.690884,114.893684,126.867541,0.0,9e-06,1082.382501,1083.39323,7.893617021,8.311688312,20,0,14,12,1,hulk,4910
114,75,12731,143140,111.6754386,1908.533333,117.1800291,2350.365741,422,10188,40,40,32.99613,50.345307,245.360192,302.523839,0.0,2e-06,2601.423502,2601.423436,8.122807018,8.333333333,16,1,24,12,1,slowloris,4910
108,77,12460,143244,115.3703704,1860.311688,127.4263278,2361.32765,467,10188,40,40,34.564135,48.649459,249.391496,295.376421,0.0,9e-06,2573.360745,2573.360708,7.925925926,8.324675325,20,1,23,12,1,slowloris,2852
94,75,8990,143136,95.63829787,1908.48,115.382007,2445.033341,448,10199,40,52,45.482817,13.981925,331.252816,33.777828,0.0,2e-06,3192.219738,102.387509,7.978723404,8.32,20,0,12,12,1,slowloris,2852
84,118,8736,203776,104.0,1726.915254237288,200.8822708627816,880.1183251478442,1100,4180,40,40,1.3595360445689006,1.25504851137471,3.6812283602108695,3.672536919480157,4.887580871582031e-05,4.792213439941406e-05,16.97539186477661,16.862422943115234,5.035714285714286,5.008474576271187,0,0,10,14,0,benign,3380
104,77,12247,143244,117.7596154,1860.311688,128.1805837,2418.865862,469,10188,40,40,41.134365,55.734644,305.62494,355.311638,0.0,2e-06,3098.52378,3098.523693,7.980769231,8.324675325,20,1,23,12,1,slowloris,3380
11,17,726,1056,66.0,62.11764706,12.489996,15.67594635,90,86,52,40,0.957952,0.598722,1.561722,1.279172,3e-06,3e-06,3.748443,3.700742,8.181818182,7.764705882,0,2,7,7,1,FTP,4035
110,83,13425,143567,122.0454545,1729.722892,132.0303264,2208.269753,447,8740,40,40,35.144662,46.70449,259.738891,299.066502,1e-06,1e-06,2706.024565,2706.024581,7.790909091,8.301204819,24,1,26,13,1,slowloris,4035
2,2,140,302,70.0,151.0,0.0,0.0,70,151,70,151,3.0994415283203125e-06,9.5367431640625e-07,0.0,0.0,3.0994415283203125e-06,9.5367431640625e-07,3.0994415283203125e-06,9.5367431640625e-07,0.0,0.0,0,0,0,0,0,benign,3368
116,78,14608,143296,125.9310345,1837.128205,133.9285159,2187.182427,451,10188,40,40,32.827933,49.015699,247.703885,302.527968,1e-06,1.6e-05,2650.147211,2653.150927,8.129310345,8.320512821,16,1,28,12,1,slowloris,3368
11,17,697,1056,63.36363636,62.11764706,8.20088687,15.67594635,74,86,52,40,0.883145,0.551962,1.44849,1.184225,1e-06,1e-06,3.667779,3.621553,8.181818182,7.764705882,0,2,7,7,1,FTP,4097
109,75,13007,143177,119.3302752,1909.026667,130.7396377,2373.515274,459,8740,40,40,35.337534,51.532572,209.641429,252.21673,0.0,9e-06,2055.770151,2055.770148,8.082568807,8.333333333,17,1,24,12,1,slowloris,4097
111,84,11311,144095,101.9009009,1715.416667,121.2704682,2199.903986,465,7303,40,52,38.984527,51.666218,192.657555,220.927252,0.0,2e-06,1992.8277,1993.830367,8.0,8.30952381,21,0,26,13,1,slowloris,2073
100,81,10655,143448,106.55,1770.962963,128.9930211,2172.101761,433,10188,40,52,39.947844,12.751983,295.051747,32.16628,1e-06,3e-06,2931.672129,100.250522,7.73,8.296296296,25,0,16,12,1,slowloris,2073
94,69,10260,134754,109.1489362,1952.956522,131.6512955,2324.975436,560,8751,40,52,43.07292,23.77792,256.414016,85.714317,0.0,1.4e-05,2385.841838,665.541395,8.138297872,8.347826087,16,0,15,12,1,slowloris,5526
