fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
102,74,10609,143084,104.0098039,1933.567568,127.6034618,2486.702537,466,10188,40,52,41.899505,14.173438,318.159648,33.929519,0.0,3e-06,3194.171584,100.45306,7.892156863,8.324324324,22,0,15,12,1,slowloris,1338
110,72,13487,142984,122.6090909,1985.888889,135.5838273,2548.617949,469,11647,40,40,38.642594,59.282144,294.561948,364.300916,0.0,3e-06,3071.624047,3071.623993,8.018181818,8.347222222,20,1,25,12,1,slowloris,1338
113,78,12397,143296,109.7079646,1837.128205,120.6235793,2690.617871,434,10199,40,40,37.04281,53.880382,284.953597,343.204565,0.0,4e-06,3010.968498,3011.966884,7.716814159,8.320512821,26,1,23,12,1,slowloris,1845
111,75,15134,143140,136.3423423,1908.533333,143.36327,2200.955931,447,8740,40,40,36.391825,54.082211,274.970971,334.611228,0.0,1.3e-05,2879.104638,2879.104742,8.009009009,8.333333333,18,1,30,12,1,slowloris,1845
107,77,12607,143244,117.8224299,1860.311688,128.1188137,2441.656008,447,8740,40,40,35.633252,49.698921,258.255389,304.475583,0.0,3e-06,2653.209972,2653.209941,7.841121495,8.324675325,22,1,24,12,1,slowloris,2693
102,74,10609,143084,104.0098039,1933.567568,127.6034618,2486.702537,466,10188,40,52,41.899505,14.173438,318.159648,33.929519,0.0,3e-06,3194.171584,100.45306,7.892156863,8.324324324,22,0,15,12,1,slowloris,2693
403,234,818571,12783,2031.1935483870968,54.62820512820513,809.3931620689923,27.367680403537847,4396,441,52,40,0.0441137362475418,0.0595809072895623,0.0946206272661006,0.1087109815969283,9.5367431640625e-07,3.0994415283203125e-06,0.4138228893280029,0.5406200885772705,8.004962779156328,7.987179487179487,0,2,6,5,0,benign,3367
107,77,12589,135185,117.6542056,1755.649351,134.3773975,2150.080181,679,10188,40,40,37.479295,52.273231,227.393178,267.66541,0.0,1.4e-05,2243.212259,2243.212176,7.906542056,8.324675325,20,1,23,13,1,slowloris,3367
100,81,10655,143448,106.55,1770.962963,128.9930211,2172.101761,433,10188,40,52,39.947844,12.751983,295.051747,32.16628,1e-06,3e-06,2931.672129,100.250522,7.73,8.296296296,25,0,16,12,1,slowloris,767
100,77,10310,143251,103.1,1860.402597,121.7372149,2089.259478,448,8740,40,52,43.187762,13.61187,325.65659,34.571805,0.0,2e-06,3238.081092,148.333335,8.1,8.311688312,19,0,15,13,1,slowloris,767
110,81,11749,143448,106.8090909,1770.962963,131.0205177,2049.249829,458,8740,40,52,39.225698,12.918789,310.524473,32.602615,0.0,3e-06,3238.078145,101.464229,7.854545455,8.296296296,24,0,17,12,1,slowloris,476
102,76,11117,143188,108.9901961,1884.052632,129.6968663,2259.457055,442,10188,40,52,42.293274,13.793532,322.116474,33.519602,1e-06,1e-06,3234.09515,101.777628,7.901960784,8.315789474,22,0,17,12,1,slowloris,476
103,80,10831,137317,105.1553398,1716.4625,132.3964455,2350.96325,572,10188,40,52,30.240859,38.410072,134.229893,151.686356,1e-06,4e-06,1080.297193,1080.297856,7.844660194,8.325,24,0,16,13,1,hulk,5250
111,75,15134,143140,136.3423423,1908.533333,143.36327,2200.955931,447,8740,40,40,36.391825,54.082211,274.970971,334.611228,0.0,1.3e-05,2879.104638,2879.104742,8.009009009,8.333333333,18,1,30,12,1,slowloris,5250
11,17,700,1056,63.63636364,62.11764706,8.535487418,15.67594635,75,86,52,40,0.913483,0.570926,1.482133,1.21392,3e-06,3e-06,3.452921,3.407795,8.181818182,7.764705882,0,2,7,7,1,FTP,3928
103,77,12677,135174,123.0776699,1755.506494,134.1232013,2079.803309,516,7292,40,40,38.791842,52.062234,229.723885,265.485356,1e-06,3e-06,2220.243531,2221.243258,8.029126214,8.324675325,17,1,24,12,1,slowloris,3928
108,77,12371,143281,114.5462963,1860.792208,128.9170119,2315.633057,575,11636,40,40,37.279103,52.484552,228.270226,270.030903,0.0,1.5e-05,2266.303044,2266.303055,7.703703704,8.324675325,25,1,23,12,1,slowloris,131
92,75,9276,143136,100.826087,1908.48,124.106088,2385.576509,428,10188,40,52,40.608515,13.801982,280.463647,33.316881,0.0,2e-06,2671.018788,100.24123,7.77173913,8.32,23,0,13,12,1,slowloris,131
107,89,11472,144355,107.2149533,1621.966292,124.65636,2308.19354,427,10188,40,52,40.437964,48.709351,197.035958,215.524324,0.0,2e-06,1992.90169,1992.905139,7.813084112,8.292134831,24,0,26,13,1,slowloris,5526
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.564505,0.370454,0.924615,0.766644,0.000331,3e-06,2.565304,2.508711,8.090909091,8.060606061,0,0,16,15,1,SSH,5526
5,6,2956,705,591.2,117.5,1225.8234783197786,184.0192924668497,2784,493,40,40,5.141591727733612,6.188915491104126,5.723930105920588,5.567430051636942,0.184715986251831,0.0001821517944335,10.194488048553469,10.378656148910522,5.6,5.5,0,0,1,1,0,benign,3492
100,81,10655,143448,106.55,1770.962963,128.9930211,2172.101761,433,10188,40,52,39.947844,12.751983,295.051747,32.16628,1e-06,3e-06,2931.672129,100.250522,7.73,8.296296296,25,0,16,12,1,slowloris,3492
11,17,711,1056,64.63636364,62.11764706,10.20071299,15.67594635,84,86,52,40,0.85719,0.535738,1.399279,1.143069,3e-06,3e-06,3.329512,3.282887,8.181818182,7.764705882,0,2,7,7,1,FTP,4269
106,83,13111,143556,123.6886792,1729.590361,131.773208,2114.81744,433,10199,40,40,37.652187,48.176531,276.432381,312.466812,0.0,4e-06,2828.081162,2828.081258,7.801886792,8.301204819,23,1,26,12,1,slowloris,4269
157,257,11010,434499,70.12738853503184,1690.657587548638,145.4765258231459,768.7868178879099,1005,4420,40,40,0.587535376732166,0.4373705238103866,1.3551463716770475,1.285768611921121,9.5367431640625e-07,9.5367431640625e-07,7.751033067703247,7.910197973251343,5.019108280254777,5.007782101167315,0,0,9,134,0,benign,3266
108,77,12122,143244,112.2407407,1860.311688,120.1093637,2442.428398,448,11647,40,40,35.876005,50.509516,263.008121,311.533533,0.0,9e-06,2715.096312,2715.096227,7.907407407,8.324675325,20,1,23,12,1,slowloris,3266
