fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,1943
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,1943
11,17,700,1056,63.63636364,62.11764706,8.558886928,15.67594635,75,86,52,40,0.858132,0.536332,1.381818,1.132182,4.8e-05,1e-06,3.515077,3.472405,8.181818182,7.764705882,0,2,7,7,1,FTP,4313
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,4313
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,1197
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,1197
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,4985
115,91,12487,144459,108.5826087,1587.461538,123.3919715,2036.894092,425,8740,40,52,37.600329,47.627043,190.059853,213.034054,0.0,2e-06,1992.909677,1992.91287,7.695652174,8.285714286,27,0,30,13,1,slowloris,4985
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,268
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,268
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,766
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,766
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,2522
