fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
97,74,10201,133483,105.1649485,1803.824324,129.4227312,2501.173847,572,11647,40,52,16.811714,22.108462,64.415849,73.188024,0.0,2e-06,567.198822,567.199749,7.690721649,8.324324324,24,0,16,13,1,hulk,246
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,246
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,1833
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,1833
103,74,10929,143121,106.1067961,1934.067568,125.8519915,2407.902124,486,11684,40,52,30.360073,23.983027,146.353256,97.882984,0.0,2e-06,1233.672626,802.468387,8.155339806,8.324324324,17,0,16,12,1,hulk,1564
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,1564
97,74,10201,133483,105.1649485,1803.824324,129.4227312,2501.173847,572,11647,40,52,16.811714,22.108462,64.415849,73.188024,0.0,2e-06,567.198822,567.199749,7.690721649,8.324324324,24,0,16,13,1,hulk,4537
108,64,13946,134510,129.1296296,2101.71875,136.1224087,2907.666492,433,11647,40,52,35.081731,59.582613,206.546078,270.959657,1e-06,2e-06,2011.122361,2041.12506,8.157407407,8.4375,13,0,28,12,1,slowloris,4537
10,10,999,5796,99.9,579.6,98.3671693198498,609.5616275470248,289,1500,40,40,57.83330628607008,28.91776196161906,68.47235814674873,57.301637407859054,0.0024080276489257,3.0994415283203125e-06,130.05195784568787,130.0091109275818,5.3,5.3,1,0,3,5,0,benign,3414
106,76,13055,143229,123.1603774,1884.592105,130.3478231,2052.451959,438,7292,40,40,37.113053,51.917747,219.366486,258.641571,0.0,3e-06,2136.640395,2136.640362,8.20754717,8.328947368,14,1,25,12,1,hulk,3414
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,5057
106,79,13486,143348,127.2264151,1814.531646,134.0953664,2068.752385,426,8740,40,40,39.503623,53.177924,294.073536,340.800354,0.0,1.5e-05,3009.820677,3009.820742,7.839622642,8.316455696,22,1,27,12,1,slowloris,5057
