fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
11,17,703,1056,63.90909091,62.11764706,8.882055454,15.67594635,76,86,52,40,0.865378,0.540856,1.403149,1.149324,3e-06,3e-06,3.314404,3.271775,8.181818182,7.764705882,0,2,7,7,1,FTP,4073
91,73,10436,143057,114.6813187,1959.684932,137.8424124,2436.629513,516,10199,40,40,23.916177,29.88137,119.34952,132.961138,1e-06,3e-06,1105.413527,1105.426948,7.978021978,8.287671233,18,1,16,12,1,hulk,4073
86,62,8721,119254,101.4069767,1923.451613,121.8366677,2334.742333,445,8740,40,52,9.814969,13.413881,28.191631,32.693938,0.0,1.3e-05,100.051207,101.066782,7.709302326,8.322580645,22,0,13,10,1,hulk,5936
22,32,3160,4417,143.6363636,138.03125,137.9408243,220.1445983,692,1028,52,52,0.59021,0.39982,0.947455,0.795868,0.000509,4e-06,2.53152,2.468249,8.090909091,8.0625,0,0,16,15,1,SSH,5936
109,80,12568,143400,115.3027523,1792.5,124.8181273,2190.808255,428,10199,40,40,34.409607,47.002903,249.742696,291.713559,1e-06,3e-06,2589.30484,2589.304828,7.816513761,8.3125,24,1,24,12,1,hulk,2181
94,72,9194,134910,97.80851064,1873.75,122.3999505,2614.419343,509,10199,40,52,31.065389,25.316538,139.141454,104.644367,0.0,2e-06,1028.445913,851.043137,7.914893617,8.333333333,22,0,12,12,1,hulk,2181
100,75,9382,143173,93.82,1908.973333,116.2497642,2398.879141,479,10188,40,52,29.112584,24.187156,134.589353,101.940211,0.0,9e-06,1029.129895,844.454382,7.86,8.32,23,0,12,12,1,hulk,894
112,99,11174,144875,99.76785714,1463.383838,119.5685172,2111.130134,462,7292,40,52,38.801728,43.948845,191.328714,203.190132,0.0,1e-06,1992.532553,1992.534691,7.6875,8.262626263,26,0,29,13,1,hulk,894
91,73,10436,143057,114.6813187,1959.684932,137.8424124,2436.629513,516,10199,40,40,23.916177,29.88137,119.34952,132.961138,1e-06,3e-06,1105.413527,1105.426948,7.978021978,8.287671233,18,1,16,12,1,hulk,5875
29,40,4376,7797,150.8965517,194.925,136.6785449,311.3360282,692,1028,52,52,0.502092,0.360475,0.877062,0.723228,1e-06,3e-06,2.285959,2.240292,8.379310345,8.275,0,0,19,18,1,SSH,5875
105,74,11151,135025,106.2,1824.662162,129.3994561,2204.721647,430,8740,40,52,32.80103,23.512157,177.062932,94.291206,0.0,1.4e-05,1631.748479,769.663688,7.942857143,8.324324324,23,0,16,13,1,hulk,2749
94,69,9051,131232,96.28723404,1901.913043,116.8308788,2660.162178,425,10188,40,52,17.321583,13.76193,68.611189,33.638329,0.0,1e-06,611.924536,114.530886,8.0,8.31884058,23,0,12,12,1,hulk,2749
94,79,9042,143381,96.19148936,1814.949367,117.8221073,2266.726103,470,10188,40,52,22.826711,27.215977,124.324537,135.467275,0.0,1e-06,1176.009817,1176.015663,7.914893617,8.303797468,19,0,12,12,1,hulk,880
