fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
99,68,9790,142809,98.88888889,2100.132353,120.6515381,2626.421212,467,10188,40,52,34.712216,25.461606,181.981734,96.948743,0.0,3e-06,1632.716504,758.747847,8.121212121,8.352941176,18,0,13,12,1,hulk,132
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,132
99,68,9790,142809,98.88888889,2100.132353,120.6515381,2626.421212,467,10188,40,52,34.712216,25.461606,181.981734,96.948743,0.0,3e-06,1632.716504,758.747847,8.121212121,8.352941176,18,0,13,12,1,hulk,1846
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,1846
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,5469
28,39,4312,6513,154.0,167.0,138.1421705,264.6786532,692,1028,52,52,0.593826,0.421927,1.047922,0.900308,1e-06,3e-06,3.934855,3.935624,8.285714286,8.282051282,0,0,19,17,1,SSH,5469
99,68,9790,142809,98.88888889,2100.132353,120.6515381,2626.421212,467,10188,40,52,34.712216,25.461606,181.981734,96.948743,0.0,3e-06,1632.716504,758.747847,8.121212121,8.352941176,18,0,13,12,1,hulk,2160
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,2160
99,68,9790,142809,98.88888889,2100.132353,120.6515381,2626.421212,467,10188,40,52,34.712216,25.461606,181.981734,96.948743,0.0,3e-06,1632.716504,758.747847,8.121212121,8.352941176,18,0,13,12,1,hulk,1152
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,1152
99,68,9790,142809,98.88888889,2100.132353,120.6515381,2626.421212,467,10188,40,52,34.712216,25.461606,181.981734,96.948743,0.0,3e-06,1632.716504,758.747847,8.121212121,8.352941176,18,0,13,12,1,hulk,1041
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,1041
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,1638
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,1638
24,21,28393,3895,1183.0416666666667,185.47619047619048,853.6580864861461,334.5213922976555,2888,1047,52,52,0.5371534306070079,1.3391576409339905,1.5809240647639404,2.3855112681691217,4.792213439941406e-05,4.8160552978515625e-05,5.68685793876648,6.24631404876709,8.083333333333334,8.142857142857142,0,0,7,3,0,benign,3028
99,68,9790,142809,98.88888889,2100.132353,120.6515381,2626.421212,467,10188,40,52,34.712216,25.461606,181.981734,96.948743,0.0,3e-06,1632.716504,758.747847,8.121212121,8.352941176,18,0,13,12,1,hulk,3028
11,17,701,1056,63.72727273,62.11764706,8.684364215,15.67594635,75,86,52,40,0.880413,0.550256,1.426186,1.167674,3e-06,3e-06,3.258314,3.215048,8.181818182,7.764705882,0,2,7,7,1,FTP,4239
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,4239
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,1191
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,1191
11,17,697,1056,63.36363636,62.11764706,8.188683988,15.67594635,73,86,52,40,0.872834,0.545516,1.409183,1.154239,0.000218,3e-06,3.164322,3.120552,8.181818182,7.764705882,0,2,7,7,1,FTP,4473
99,68,9790,142809,98.88888889,2100.132353,120.6515381,2626.421212,467,10188,40,52,34.712216,25.461606,181.981734,96.948743,0.0,3e-06,1632.716504,758.747847,8.121212121,8.352941176,18,0,13,12,1,hulk,4473
99,68,9790,142809,98.88888889,2100.132353,120.6515381,2626.421212,467,10188,40,52,34.712216,25.461606,181.981734,96.948743,0.0,3e-06,1632.716504,758.747847,8.121212121,8.352941176,18,0,13,12,1,hulk,5850
24,33,3264,4469,136.0,135.4242424,134.3221307,217.1944737,692,1028,52,52,0.603726,0.433926,1.036561,0.886236,0.000226,4e-06,2.732322,2.688181,8.083333333,8.060606061,0,0,16,15,1,SSH,5850
112,77,14271,131668,127.4196429,1709.974026,140.9285576,2173.767915,464,8740,40,40,38.767168,56.620449,246.608496,297.247403,0.0,1.3e-05,2541.442162,2541.442136,7.830357143,8.350649351,22,1,27,12,1,hulk,5353
