fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
11,17,694,1056,63.09090909,62.11764706,7.96811829,15.67594635,74,86,52,40,0.901787,0.563612,1.454267,1.192242,0.000222,3e-06,3.243269,3.200571,8.181818182,7.764705882,0,2,7,7,1,FTP,5633
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.61721,0.405042,1.005053,0.832392,0.000555,2.7e-05,2.681405,2.616297,8.090909091,8.060606061,0,0,16,15,1,SSH,5633
11,17,705,1056,64.09090909,62.11764706,9.191893662,15.67594635,78,86,52,40,0.925314,0.578314,1.485382,1.219043,3e-06,2e-06,3.221363,3.176718,8.181818182,7.764705882,0,2,7,7,1,FTP,5127
109,88,12934,143827,118.6605505,1634.397727,128.4353289,1805.057935,464,7292,40,40,36.855256,45.739748,275.243031,308.195214,0.0,1.4e-05,2856.448881,2872.481371,7.76146789,8.284090909,25,1,25,13,1,slowloris,5127
11,17,707,1056,64.27272727,62.11764706,9.434944717,15.67594635,79,86,52,40,0.939191,0.586991,1.510627,1.239092,4e-06,3e-06,3.273161,3.228811,8.181818182,7.764705882,0,2,7,7,1,FTP,4898
102,78,11022,143292,108.0588235,1837.076923,131.5787475,1865.091821,432,5844,40,52,38.986547,13.240996,290.452316,32.89483,0.0,1.6e-05,2915.072271,116.707284,7.941176471,8.307692308,21,0,16,12,1,slowloris,4898
11,17,702,1056,63.81818182,62.11764706,8.818369258,15.67594635,76,86,52,40,0.917514,0.573444,1.487007,1.218595,1.8e-05,3e-06,3.45231,3.40892,8.181818182,7.764705882,0,2,7,7,1,FTP,4963
108,80,12674,143400,117.3518519,1792.5,127.5789889,2065.821858,467,11647,40,40,39.745051,53.819172,301.433257,350.357673,0.0,1e-06,3114.449545,3114.449498,7.888888889,8.3125,22,1,24,12,1,slowloris,4963
11,17,696,1056,63.27272727,62.11764706,8.100505035,15.67594635,74,86,52,40,0.857068,0.535668,1.380435,1.129539,4e-06,3e-06,3.043375,2.999051,8.181818182,7.764705882,0,2,7,7,1,FTP,4781
107,84,12654,143645,118.2616822,1710.059524,129.7761016,1974.946742,461,7292,40,40,35.464969,45.292131,208.783484,235.380337,0.0,2e-06,2026.083269,2026.08333,7.747663551,8.297619048,23,1,25,12,1,slowloris,4781
11,17,687,1056,62.45454545,62.11764706,7.174449615,15.67594635,70,86,52,40,0.940354,0.58772,1.532972,1.255753,3e-06,3e-06,3.741196,3.696913,8.181818182,7.764705882,0,2,7,7,1,FTP,4349
112,76,14007,143241,125.0625,1884.75,144.162651,2211.766908,451,10236,40,52,26.598352,39.082537,131.85933,161.198527,0.0,3e-06,1100.685256,1121.516209,8.0625,8.368421053,17,0,23,12,1,hulk,4349
11,17,698,1056,63.45454545,62.11764706,8.430464238,15.67594635,76,86,52,40,0.92495,0.57809,1.452848,1.195402,3e-06,3e-06,3.308451,3.264563,8.181818182,7.764705882,0,2,7,7,1,FTP,5394
