fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
12,18,751,1096,62.58333333,60.88888889,8.712147563,16.07661396,75,86,52,40,0.856096,0.553936,1.463502,1.211331,0.000231,3e-06,3.543138,3.500739,8.166666667,7.611111111,0,3,7,7,1,FTP,2980
11,17,704,1056,64.0,62.11764706,9.088454214,15.67594635,77,86,52,40,0.937168,0.585726,1.518271,1.245133,3e-06,3e-06,3.535127,3.492599,8.181818182,7.764705882,0,2,7,7,1,FTP,2980
11,17,690,1056,62.72727273,62.11764706,7.497878488,15.67594635,72,86,52,40,0.915418,0.572137,1.412127,1.163616,4.9e-05,3e-06,3.416327,3.372615,8.181818182,7.764705882,0,2,7,7,1,FTP,1596
11,17,694,1056,63.09090909,62.11764706,8.005679802,15.67594635,75,86,52,40,0.888405,0.555249,1.440465,1.180158,4.8e-05,3e-06,3.26501,3.22408,8.181818182,7.764705882,0,2,7,7,1,FTP,1596
11,17,708,1056,64.36363636,62.11764706,9.78031418,15.67594635,82,86,52,40,0.8925,0.557814,1.439095,1.179542,3e-06,3e-06,3.159729,3.116841,8.181818182,7.764705882,0,2,7,7,1,FTP,1297
11,17,711,1056,64.63636364,62.11764706,10.22030065,15.67594635,84,86,52,40,0.895714,0.559817,1.453231,1.190557,4e-06,3e-06,3.345107,3.303507,8.181818182,7.764705882,0,2,7,7,1,FTP,1297
11,17,700,1056,63.63636364,62.11764706,8.558886928,15.67594635,75,86,52,40,0.883739,0.552336,1.363762,1.123258,0.000133,3e-06,3.104884,3.061282,8.181818182,7.764705882,0,2,7,7,1,FTP,5606
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.627408,0.411731,1.026401,0.849699,0.000391,3e-06,2.764297,2.700187,8.090909091,8.060606061,0,0,16,15,1,SSH,5606
11,17,698,1056,63.45454545,62.11764706,8.358990805,15.67594635,75,86,52,40,0.912336,0.570211,1.472801,1.207477,3e-06,1e-06,3.229512,3.18746,8.181818182,7.764705882,0,2,7,7,1,FTP,2559
11,17,698,1056,63.45454545,62.11764706,8.347019065,15.67594635,74,86,52,40,0.857162,0.535727,1.38,1.130322,4e-06,3e-06,3.062997,3.019941,8.181818182,7.764705882,0,2,7,7,1,FTP,2559
11,17,696,1056,63.27272727,62.11764706,8.075777475,15.67594635,73,86,52,40,1.001188,0.625731,1.612391,1.324033,2e-06,3e-06,3.575879,3.531976,8.181818182,7.764705882,0,2,7,7,1,FTP,668
11,17,696,1056,63.27272727,62.11764706,8.112840552,15.67594635,74,86,52,40,0.868687,0.542929,1.400778,1.146738,3.2e-05,3e-06,3.098799,3.056033,8.181818182,7.764705882,0,2,7,7,1,FTP,668
11,17,692,1056,62.90909091,62.11764706,7.713035012,15.67594635,72,86,52,40,0.843718,0.527322,1.36465,1.116807,3e-06,3e-06,3.127975,3.084652,8.181818182,7.764705882,0,2,7,7,1,FTP,4498
111,75,12689,143177,114.3153153,1909.026667,125.4973366,2399.254039,454,11647,40,40,34.247802,50.908366,204.983539,248.811264,0.0,1.3e-05,2026.052511,2026.052364,8.036036036,8.333333333,17,1,24,12,1,hulk,4498
11,17,707,1056,64.27272727,62.11764706,9.403094268,15.67594635,78,86,52,40,0.957662,0.598538,1.543473,1.267036,3e-06,3e-06,3.414273,3.371983,8.181818182,7.764705882,0,2,7,7,1,FTP,2253
11,17,704,1056,64.0,62.11764706,9.088454214,15.67594635,77,86,52,40,0.937168,0.585726,1.518271,1.245133,3e-06,3e-06,3.535127,3.492599,8.181818182,7.764705882,0,2,7,7,1,FTP,2253
11,17,701,1056,63.72727273,62.11764706,8.649750391,15.67594635,75,86,52,40,0.879363,0.549601,1.415951,1.160462,1e-06,3e-06,3.179915,3.136414,8.181818182,7.764705882,0,2,7,7,1,FTP,4784
110,91,10504,144459,95.49090909,1587.461538,113.2972663,2126.092448,446,7292,40,52,39.484141,47.819667,193.016287,211.784987,0.0,1e-06,1992.535729,1993.535881,7.945454545,8.285714286,20,0,27,13,1,slowloris,4784
11,17,708,1056,64.36363636,62.11764706,9.594506004,15.67594635,80,86,52,40,0.929609,0.581003,1.506614,1.235488,0.000274,1e-06,3.494888,3.453032,8.181818182,7.764705882,0,2,7,7,1,FTP,1306
11,17,705,1056,64.09090909,62.11764706,9.491623101,15.67594635,82,86,52,40,1.008598,0.630372,1.608644,1.322701,0.000202,3e-06,3.559065,3.516044,8.181818182,7.764705882,0,2,7,7,1,FTP,1306
11,17,696,1056,63.27272727,62.11764706,8.174238914,15.67594635,75,86,52,40,0.95739,0.598365,1.551494,1.270898,3e-06,3e-06,3.578324,3.531235,8.181818182,7.764705882,0,2,7,7,1,FTP,1999
11,17,690,1056,62.72727273,62.11764706,7.497878488,15.67594635,72,86,52,40,0.915418,0.572137,1.412127,1.163616,4.9e-05,3e-06,3.416327,3.372615,8.181818182,7.764705882,0,2,7,7,1,FTP,1999
11,17,695,1056,63.18181818,62.11764706,7.985213608,15.67594635,73,86,52,40,0.912461,0.570286,1.48221,1.213963,3e-06,3e-06,3.515287,3.471244,8.181818182,7.764705882,0,2,7,7,1,FTP,1159
11,17,698,1056,63.45454545,62.11764706,8.347019065,15.67594635,74,86,52,40,0.910525,0.569073,1.469663,1.204239,3e-06,3e-06,3.289607,3.245731,8.181818182,7.764705882,0,2,7,7,1,FTP,1159
