fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,861
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,861
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,4908
117,93,12589,144563,107.5982906,1554.44086,128.1474138,2048.981176,450,7292,40,52,36.959974,46.601683,187.645359,209.87384,0.0,1.4e-05,1992.858648,1992.861464,7.769230769,8.279569892,27,0,30,13,1,slowloris,4908
17,16,2045,5434,120.29411764705884,339.625,205.9319562094124,517.5975109419802,893,1500,52,52,31.855275973677635,25.07388292948405,24.82169301883957,24.005630804462083,0.0005149841308593,9.5367431640625e-07,66.11201190948486,61.38515186309815,8.117647058823529,8.125,0,0,3,4,0,benign,3385
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,3385
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,2196
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,2196
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,3827
104,84,10904,145632,104.8461538,1733.714286,128.8132365,2196.43307,572,10188,40,52,33.856055,40.638481,161.770821,179.344859,1e-06,2e-06,1460.065261,1460.06964,7.721153846,8.30952381,26,0,18,13,1,hulk,3827
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,1092
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,1092
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,499
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,499
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,1412
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,1412
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,4462
103,74,11757,143121,114.1456311,1934.067568,132.8520781,2098.425629,437,8740,40,52,20.002961,27.891702,111.155287,130.82035,0.0,1.5e-05,1096.151134,1096.184393,7.902912621,8.324324324,21,0,19,12,1,hulk,4462
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,5596
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.606814,0.398221,0.980408,0.811682,0.00038,3e-06,2.664799,2.605069,8.090909091,8.060606061,0,0,16,15,1,SSH,5596
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,5722
23,33,3228,4469,140.3478261,135.4242424,136.2880001,217.1944737,692,1028,52,52,0.56291,0.386998,0.9411,0.790076,0.000528,3e-06,2.493225,2.440432,8.086956522,8.060606061,0,0,16,15,1,SSH,5722
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,5007
106,91,10327,144459,97.4245283,1587.461538,116.416653,2243.310675,434,10188,40,52,40.934139,47.745378,197.983163,213.250291,0.0,1e-06,1992.715671,1992.719254,7.669811321,8.285714286,26,0,23,13,1,slowloris,5007
9,9,945,1042,105.0,115.77777777777776,190.541334098405,219.93281802506064,613,702,40,40,17.905353009700775,24.27502712607384,15.46956258269932,13.613933277242388,0.015212059020996,0.0002071857452392,46.04212689399719,40.88826298713684,5.333333333333333,5.555555555555555,0,0,1,1,0,benign,3250
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,3250
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,194
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,194
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,2336
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.919924,0.574947,1.495159,1.224193,4.9e-05,3e-06,3.536099,3.488798,8.181818182,7.764705882,0,2,7,7,1,FTP,2336
