fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label,pair
11,17,691,1056,62.81818182,62.11764706,7.600239231,15.67594635,72,86,52,40,0.98686,0.616784,1.59014,1.30561,0.000218,3e-06,3.495291,3.451866,8.181818182,7.764705882,0,2,7,7,1,FTP,1066
11,17,693,1056,63.0,62.11764706,7.784600182,15.67594635,72,86,52,40,0.889467,0.555913,1.425536,1.168637,4e-06,3e-06,3.199195,3.156332,8.181818182,7.764705882,0,2,7,7,1,FTP,1066
11,17,698,1056,63.45454545,62.11764706,8.298959409,15.67594635,74,86,52,40,0.865711,0.541066,1.396407,1.143514,4e-06,4.7e-05,3.136963,3.092702,8.181818182,7.764705882,0,2,7,7,1,FTP,1706
11,17,711,1056,64.63636364,62.11764706,9.96265755,15.67594635,80,86,52,40,0.869446,0.543402,1.424809,1.165371,3e-06,1e-06,3.310903,3.267517,8.181818182,7.764705882,0,2,7,7,1,FTP,1706
11,17,695,1056,63.18181818,62.11764706,8.158654078,15.67594635,74,86,52,40,0.906288,0.566427,1.43343,1.177495,3e-06,3e-06,3.328285,3.287176,8.181818182,7.764705882,0,2,7,7,1,FTP,4337
103,82,10700,145528,103.8834951,1774.731707,123.1090941,2044.795574,437,8740,40,52,28.093329,35.362217,111.472878,124.231261,1e-06,1e-06,822.721867,822.734917,7.912621359,8.317073171,20,0,17,13,1,hulk,4337
11,17,709,1056,64.45454545,62.11764706,9.605869418,15.67594635,78,86,52,40,0.793282,0.495799,1.278046,1.043575,0.000222,3e-06,2.820448,2.771826,8.181818182,7.764705882,0,2,7,7,1,FTP,5343
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.565032,0.376686,0.929077,0.775715,0.000803,3e-06,2.264154,2.216125,8.086956522,8.058823529,0,0,16,15,1,SSH,5343
10,11,1685,1617,168.5,147.0,200.8538717022348,201.001492531772,525,541,40,40,1.1765496730804443,2.2194243907928466,2.267213733452873,3.1455922972398573,0.0001540184020996,0.0007867813110351,7.089776992797852,8.11238694190979,5.3,5.181818181818182,0,0,4,3,0,benign,3160
11,17,693,1056,63.0,62.11764706,7.83581521,15.67594635,73,86,52,40,0.925985,0.578741,1.437627,1.184483,0.000224,4e-06,3.233282,3.18923,8.181818182,7.764705882,0,2,7,7,1,FTP,3160
11,17,708,1056,64.36363636,62.11764706,9.489707343,15.67594635,78,86,52,40,0.936168,0.5851,1.506427,1.236381,0.000242,3e-06,3.391031,3.348468,8.181818182,7.764705882,0,2,7,7,1,FTP,648
